fuente,titulo,url,fecha,contenido,relevancia
TechCrunch,Mistral releases a new open source model for speech generation,https://techcrunch.com/2026/03/26/mistral-releases-a-new-open-source-model-for-speech-generation/,2026-03-26 00:00:00,"French AI company Mistral released a new open source text-to-speech model on Thursday that can be used by voice AI assistants or in enterprise use cases like customer support. The model, which lets enterprises build voice agents for sales and customer engagement, puts Mistral in direct competition with the likes of ElevenLabs, Deepgram, and OpenAI.
The new model, called Voxtral TTS, supports nine languages, including English, French, German, Spanish, Dutch, Portuguese, Italian, Hindi, and Arabic.
“Our customers have been asking for a speech model. So we built a small-sized speech model that can fit on a smartwatch, a smartphone, a laptop, or other edge devices. The cost of it is a fraction of anything else on the market, but it offers state-of-the-art performance,” Pierre Stock, VP of science operations at Mistral AI, told TechCrunch during a phone interview.
Mistral said the new model can adapt a custom voice with a sample of less than five seconds and can capture characteristics like subtle accents, inflections, intonations, and irregularities in the flow of speech. The model, based onMinistral3B, can switch between languages easily without losing the characteristics of the voice, which is useful for use cases like dubbing or real-time translation. Stock said the company wanted the model to sound human and not robotic.
The model has been built for real-time performance, according to the company. It has a time-to-first-audio (TTFA) — a measure of when the model starts “speaking” after receiving input — of 90 ms for a 10-second sample of 500 characters. The model also has a real-time factor (RTF) of 6x, which means it can render a 10-second clip in roughly 1.6 seconds.
Earlier this year, Mistral launcheda pair of transcription models, one for large batch processing and the other for real-time use cases with low latency. With the new speech model, the company is likely aiming to provide a full suite of voice products to enterprises.
“We plan to have an end-to-end platform that can handle multimodal streams of input, including audio, text, and image and output as well. The main benefit of that is you get way more information with an end-to-end agentic system that supports audio as an input or output,” Stock said.
Mistral’s positioning is that its open source and customization bit will help enterprises adopt its voice models over competitors, as they can tune it the way they want.",8
TechCrunch,Startup Gimlet Labs is solving the AI inference bottleneck in a surprisingly elegant way,https://techcrunch.com/2026/03/23/startup-gimlet-labs-is-solving-the-ai-inference-bottleneck-in-a-surprisingly-elegant-way/,2026-03-23 00:00:00,"Stanford adjunct professor and successfully exited founder Zain Asgar just raised an $80 million Series A for a startup that solve the AI inference bottleneck problem in an astute way. The round was led by Menlo Ventures.
The company,Gimlet Labs, has created what it claims is the first and only “multi-silicon inference cloud” which is software that allows an AI workload to be simultaneously run across diverse types of hardware. It can split an AI app’s work across both traditional CPUs and AI-tuned GPUs, as well as high-memory systems.
“We basically run across whatever different hardware that’s available,” Asgar told TechCrunch.
A single agent may chain together multiple steps, and each “requires different hardware: Inference is compute-bound; decode is memory-bound; and tool calls are network-bound,” writes lead investor, Menlo’s Tim Tully, in a blog post about the funding.
No chip yet does it all, but as new hardware gets rolled out, and aging GPUs get redeployed, “the multi-silicon fleet is ready — it’s just missing the software layer to make it work.” That’s what Tully believes Gimlet Labs offers.
If the current deploy-more-compute trend continues,McKinsey estimatesdata center spending will tally nearly $7 trillion by 2030. Asgar says that apps are only using the existing hardware already deployed “somewhere between 15 to 30 percent” of the time.
“Another way to think about this: you’re wasting hundreds of billions of dollars because you’re just leaving idle resources,” he said. “Our goal was basically to try to figure out how you can get AI workloads to be 10x more efficient than ever, today.”
So he and his cofounders, Michelle Nguyen, Omid Azizi, and Natalie Serrino, set about building orchestration software that slices up agentic workloads so that they can be simultaneous spread across all kinds of hardware.
Gimlet Labs claims it reliably speeds AI inference up by 3x to 10x for the same cost and power. Gimlet says it can even slice the underlying model so that it runs across different architectures, using the best chip for each portion of the model.
The company has already partnered with chip makers NVIDIA, AMD, Intel, ARM, Cerebras and d-Matrix.
Gimlet’s product, delivered either as software or through an API to its own Gimlet Cloud, isn’t for the rank-and-file AI app developer. It’s for the largest AI model labs and data centers.
The company publicly launchedin Octoberwith, it said, eight-figure revenues out of the gate (so at least $10 million). Asgar said that his customer base has more than doubled in the last four months and now includes a major model maker and an extremely large cloud computing company, although he declined to name them.
The cofounders had previously worked together at Pixie, a startup that created an open source observability tool for Kubernetes. Pixie wasacquiredby New Relic in 2020, just two months after it launched with a $9 million Series A led by Benchmark. (Pixie’s tech is now part of the open source org that oversees Kubernetes.)
After Asgar randomly ran into Tully about a year ago and also received angel investments from Stanford professors, VCs started calling. After launch, a term sheet landed on Asgar’s desk. When VCs heard Asgar was looking at offers, “we got a pretty big swarm of funding,” and the round was quickly oversubscribed, he said.
With the previous seed, the startup has now raised a total of $92 million, including from a slew of angels like Sequoia’s Bill Coughran, Stanford Professor Nick McKeown, former CEO of VMware Raghu Raghuram and Intel CEO Lip-Bu Tan. The company currently employs 30 people.
Other investors include Factory, who led the seed, Eclipse Ventures, Prosperity7 and Triatomic.",8
Wired,Palantir Demos Show How the Military Could Use AI Chatbots to Generate War Plans,https://www.wired.com/story/palantir-demos-show-how-the-military-can-use-ai-chatbots-to-generate-war-plans/,2026-03-13T10:00:00Z,"An ongoing and heated dispute between the Pentagon and Anthropic is raising new questions about how the startup’s technology is actually used inside the US military. In late February, Anthropic refused to grant the government unconditional access to its Claude AI models, insisting the systems should not be used for mass surveillance of Americans or fully autonomous weapons. The Pentagon responded by labeling Anthropic's products a “supply-chain risk,” prompting the startup to file two lawsuits this week alleging illegal retaliation by the Trump administration and seeking to overturn the designation.

The clash, along with the rapidly escalating war in Iran, has drawn attention to Anthropic’s partnership with the military contractor Palantir, which announced in November 2024 that it would integrate Claude into the software it sells to US intelligence and defense agencies. Palantir says the Claude integration can help analysts uncover “data-driven insights,” identify patterns, and support making “informed decisions in time-sensitive situations.”

However, Palantir and Anthropic have shared few details about how Claude functions within the military or which Pentagon systems rely on it, even as the AI tool reportedly continues to be used in some US defense operations overseas, including the war in Iran. In January, Claude also reportedly played an instrumental role in the US military operation that led to the capture of Venezuelan president Nicolás Maduro.

WIRED reviewed Palantir software demos, public documentation, and Pentagon records that together paint the clearest picture to date of how American military officials may be using AI chatbots, including what kinds of queries are being fed to them, the data they use to generate responses, and the kinds of recommendations they give analysts.

The Department of Defense did not respond to a request for comment. Palantir and Anthropic declined to comment.

Palantir’s Pentagon Ties

Military officials can use Claude to sift through large volumes of intelligence, according to a source familiar with the matter. Palantir sells multiple software tools to the Pentagon where such analysis might take place, but the company has never publicly specified which of those systems do or don’t incorporate Claude.

Since 2017, Palantir has been the primary contractor behind Project Maven, also known as the Algorithmic Warfare Cross-Functional team, a Defense Department initiative for deploying AI in war settings. For the project, Palantir developed a product known as Maven Smart System, sometimes simply called Maven.

Maven is managed by the National Geospatial­ Intelligence Agency, the government body in charge of collecting and analyzing satellite data. Agencies across the military—including the Army, Air Force, Space Force, Navy, Marine Corps, and US Central Command, which is overseeing military operations in Iran—can access Maven. Cameron Stanley, the Pentagon’s chief digital and artificial intelligence officer, said at a recent Palantir conference that Maven is being deployed “across the entire department.”

According to public assessments of Maven published by the military, the tool can apply “computer vision algorithms” to images taken by a “space-based asset” like a satellite, as well as automatically detect objects likely to be “enemy systems.” A Maven demo shown during Stanley’s conference presentation shows the tool distinguishing people from cars.

Other features in Maven help visualize potential targets and “nominate” them for ground or aerial bombardment. A tool called the AI Asset Tasking Recommender can propose which bombers and munitions should be assigned to which targets, according to Stanley’s demo. Maven also facilitates the messaging of “target intelligence data and enemy situation reports"" between military officials.",7
Wired,"At Palantir’s Developer Conference, AI Is Built to Win Wars",https://www.wired.com/story/palantir-developer-conference-ai-war-alex-karp/,2026-03-20T15:00:00Z,"It’s a chilly March morning in the undisclosed mid-Atlantic hotel hosting Palantir’s developer conference. The defense contractors, military officers, and corporate executives in attendance are unprepared for the weather; they’d assumed the previous day’s mid-70s temperatures would hold. A cold rain turns to steady snowfall, and Palantir passes out heavy blankets. As people move between open-air pavilions, it looks like they were pulled from shipwrecks. Nonetheless, spirits are high. To this self-selecting crowd, Palantir is delivering on its promises. The company’s stock price is soaring. The gathering is infused with the giddy groupthink of a multilevel marketing event.

After securing an invite to the conference—a task made challenging by Palantir’s disapproval of WIRED’s recent coverage—I was eager to get an inside glimpse of the mysterious company. Founded in 2003 by Peter Thiel and his then obscure former Stanford classmate Alex Karp, the company has become part of the Pentagon’s AI-based combat transformation. In the past few years, though, its biggest growth has been in the commercial sector. “The commercial business is growing at 120 percent year over year. We’re very proud of the 60 percent growth in government, but they're not even on the same glide slope,” says Palantir’s CTO, Shyam Sankar, who is also part of a four-person contingent of tech execs serving as lieutenant colonels in the Army Reserve. (After Palantir’s developer conference, the Department of Defense designated Palantir as an official Pentagon program of record, locking in the company as a provider of weapons-targeting technology.)

Generative AI has helped fuel Palantir’s rise, supercharging the hands-on support the company provides to its customers. Early in its evolution, Palantir would embed “forward deployed engineers” into companies, helping them weave Palantir’s software into their operations. Large language models allowed Palantir to build products with more power, and now the engineers concentrate on helping customers build their own tools with Palantir’s technology. “Every time those models got better it seemed like they were tailor-made exactly for us,” says Ted Mabrey, an early employee who now heads the commercial business. Sankar elaborates: “Our whole thesis has been that we’re building Iron Man suits for cognition,” he says. “We were rate-limited by the number of people, the creativity of the questions, all those sorts of things. And then [with Gen AI] that rate limiter was eliminated, and that changed the rate of growth.”

The morning’s keynotes include a US Navy vice admiral, the officer in charge of the Maven AI battlefield project, and executives from Accenture, GE Aerospace, SAP, and the Freedom Mortgage Corporation. The range reflects the company’s trajectory from defense work to the commercial sector. During the breakfast hour I watch a demo from a family-run fashion business with 450 employees. CEO Jordan Edwards of Mixology Clothing says that he found Palantir through an Instagram ad, and that the AI-powered system has transformed his business. He uses Palantir’s software to help make buying decisions and then has it send emails to negotiate prices. For one line he sells, “it drove a 17-point margin swing—from losing $9 a unit to gaining $9 a unit,” he claims. Edwards now describes himself as a “forward deployed CEO.”

Even though Palantir’s major growth is in the commercial sector, its soul remains in defense contracting. During its long struggle to become part of the defense establishment (at one point, it sued the Army to be considered for a contract), it adopted a focus on outcomes. Palantir likes to think that this experience forced it to adopt a level of rigor that has allowed it to eclipse its rivals in the commercial arena. One chapter of Sankar’s just-published book, Mobilize: How to Reboot the American Industrial Base and Stop World War III, is called “The Factory Is the Weapon.” Both Sankar and CEO Alex Karp believe that American industry, especially in Silicon Valley, has shown insufficient patriotism. Their hope is that Palantir’s example will inspire other corporations to produce national defense products in addition to their consumer work.

Karp’s introductory remarks at the conference emphasized how defense work defines the company, especially now that America is at war. Atypically garbed in a blazer (“This is to convince my family I have a job,” he jokes), he says that normally, he would be talking to commercial customers about how to make them wealthier and happier and help them destroy their competitors. (He refers to rivals as “noncompetition” because in his mind, they don’t rank in Palantir’s class.) But with an active battlefield in Iran, the company’s sole priority is now supporting the troops. “At Palantir we were built to give our warfighters … an unfair advantage,” he says. “It was, ‘Yeah, we’re going to really F- our enemies.’ And I take great pride in that.”",7
The Verge,Now everyone in the US is getting Google’s personalized Gemini AI,https://www.theverge.com/ai-artificial-intelligence/896107/google-expands-personal-intelligence,2026-03-17T16:34:20Z,"Google announced on Tuesday that all users in the US will now have access to its Personal Intelligence feature, which lets you connect various Google apps to provide context for Gemini’s responses and suggestions. Access was previously limited to Google AI Pro and AI Ultra subscribers. Now, free-tier users in the US can also use Personal Intelligence through AI Mode in Search, Gemini in Chrome, and the Gemini app. However, the feature is currently only available to users on personal Google accounts, not business, enterprise, or education users.

Personal Intelligence uses data from connected apps, like YouTube, Google Photos, and Gmail, to automatically personalize Gemini’s responses without requiring you to manually add extra context to your prompts. With the feature turned on, Gemini might offer shopping recommendations based on items you’ve recently purchased or give you tech troubleshooting advice based on device info Gemini already has. When Allison Johnson tried it earlier this year, she said that with personalization, “Gemini can analyze my interests and make some pretty good guesses about what I’d be interested in; it’s the details where AI gets lost.”

The feature is still opt-in only, so if you don’t want Gemini to use info from any of your other Google apps, you can just leave it turned off. Google stated in its blog post on Tuesday that users can also disconnect apps from Personal Intelligence at any time, adding that “Gemini and AI Mode don’t train directly on your Gmail inbox or Google Photos library. We train on limited info, like specific prompts in Gemini or AI Mode and the model’s responses.”",6
Wired,Nvidia Is Planning to Launch an Open-Source AI Agent Platform,https://www.wired.com/story/nvidia-planning-ai-agent-platform-launch-open-source/,2026-03-09T23:11:34Z,"Nvidia is planning to launch an open-source platform for AI agents, people familiar with the company’s plans tell WIRED.

The chipmaker has been pitching the product, referred to as NemoClaw, to enterprise software companies. The platform will allow these companies to dispatch AI agents to perform tasks for their own workforces. Companies will be able to access the platform regardless of whether their products run on Nvidia’s chips, sources say.

The move comes as Nvidia prepares for its annual developer conference in San Jose next week. Ahead of the conference, Nvidia has reached out to companies including Salesforce, Cisco, Google, Adobe, and CrowdStrike to forge partnerships for the agent platform. It’s unclear whether these conversations have resulted in official partnerships. Since the platform is open source, it’s likely that partners would get free, early access in exchange for contributing to the project, sources say. Nvidia plans to offer security and privacy tools as part of this new open-source agent platform.

Nvidia did not respond to a request for comment. Representatives from Cisco, Google, Adobe, and CrowdStrike also did not respond to requests for comment. Salesforce did not provide a statement prior to publication.

Nvidia’s interest in agents comes as people are embracing “claws,” or open-source AI tools that run locally on a user’s machine and perform sequential tasks. Claws are often described as self-learning, in that they’re supposed to automatically improve over time. Earlier this year, an AI agent known as OpenClaw—which was first called Clawdbot, then Moltbot—captivated Silicon Valley due to its ability to run autonomously on personal computers and complete work tasks for users. OpenAI ended up acquiring the project and hiring the creator behind it.

OpenAI and Anthropic have made significant improvements in model reliability in recent years, but their chatbots still require hand-holding. Purpose-built AI agents or claws, on the other hand, are designed to execute multiple steps without as much human supervision.

The usage of claws within enterprise environments is controversial. WIRED previously reported that some tech companies, including Meta, have asked employees to refrain from using OpenClaw on their work computers, due to the unpredictability of the agents and potential security risks. Last month a Meta employee who oversees safety and alignment for the company’s AI lab publicly shared a story about an AI agent going rogue on her machine and mass deleting her emails.

For Nvidia, NemoClaw appears to be part of an effort to court enterprise software companies by offering additional layers of security for AI agents. It’s also another step in the company’s embrace of open-source AI models, part of a broader strategy to maintain its dominance in AI infrastructure at a time when leading AI labs are building their own custom chips. Nvidia’s software strategy until now has been heavily reliant on its CUDA platform, a famously proprietary system that locks developers into building software for Nvidia’s GPUs and has created a crucial “moat” for the company.

Last month The Wall Street Journal reported that Nvidia also plans to reveal a new chip system for inference computing at its developer conference. The system will incorporate a chip designed by the startup Groq, which Nvidia entered into a multibillion-dollar licensing agreement with late last year.

Paresh Dave and Maxwell Zeff contributed to this report.",6
Wired,What AI Models for War Actually Look Like,https://www.wired.com/story/ai-model-military-use-smack-technologies/,2026-03-04T22:00:03Z,"Anthropic might have misgivings about giving the US military unfettered access to its AI models, but some startups are building advanced AI specifically for military applications.

Smack Technologies, which announced a $32 million funding round this week, is developing models that it says will soon surpass Claude’s capabilities when it comes to planning and executing military operations. And, unlike Anthropic, the startup appears less concerned with banning specific types of military use.

“When you serve in the military, you take an oath you're going to serve honorably, lawfully, in accordance with the rules of war,” says CEO Andy Markoff. “To me, the people who deploy the technology and make sure it is used ethically need to be in a uniform.”

Markoff is hardly a regular AI executive. A former commander in the US Marine Forces Special Operations Command, he helped execute high-stakes special forces operations in Iraq and Afghanistan. He cofounded Smack with Clint Alanis, another ex-Marine, and Dan Gould, a computer scientist who previously worked as the VP of technology at Tinder.

Smack’s models learn to identify optimal mission plans through a process of trial and error, similar to how Google trained its 2017 program AlphaGo. In Smack’s case, the strategy involves running the model through various war game scenarios and having expert analysts provide a signal that tells the model if its chosen strategy will pay off. The startup may not have the budget of a conventional frontier AI lab, but it’s spending millions to train its first AI models, Markoff says.

Battle Lines

Military use of AI has become a hot topic in Silicon Valley after officials at the Department of Defense went head-to-head with Anthropic executives over the terms of a roughly $200 million contract.

One of the issues that led to the breakdown, which resulted in defense secretary Pete Hegseth declaring Anthropic a supply chain risk, was Anthropic’s desire to limit the use of its models in autonomous weapons.

Markoff says the furor obscures the fact that today’s large language models are not optimized for military use. General-purpose models like Claude are good at summarizing reports, he says. But they’re not trained on military data and lack a human-level understanding of the physical world, making them ill suited to controlling physical hardware. “I can tell you they are absolutely not capable of target identification,” Markoff claims.

“No one that I'm aware of in the Department of War is talking about fully automating the kill chain,” he claims, referring to the steps involved in making decisions on the use of deadly force.

Mission Scope

The US and other militaries already use autonomous weapons in certain situations, including in missile defense systems that need to react at superhuman speeds.

“The US and over 30 other states are already deploying weapon systems with varying degrees of autonomy, including some I would define as fully autonomous,” claims Rebecca Crootof, an authority on the legal issues surrounding autonomous weapons at the University of Richmond School of Law.

In the future, specialized models like the one Smack is working on could be used for mission planning purposes, too, according to Markoff. The company’s models are meant to help commanders automate much of the drudgery involved in sketching out mission plans. Planning military missions is still typically done manually with whiteboards and notepads, Markoff says.

If the US went to war with a “near peer” such as Russia or China, Markoff says, automated decisionmaking could offer the US a much needed “decision dominance.”

But it’s still an open question whether AI could be used reliably in such circumstances. One recent experiment, run by a researcher at King’s College London, alarmingly showed that LLMs tended to escalate nuclear conflicts in war games.",6
The Verge,Bespoke AI models are the next big thing in filmmaking,https://www.theverge.com/streaming/893538/ai-model-netflix-interpositive-ben-affleck,2026-03-12T13:56:00Z,"is a reporter focusing on film, TV, and pop culture. Before The Verge, he wrote about comic books, labor, race, and more at io9 and Gizmodo for almost five years.

But we’re starting to see more AI firms building a new breed of generative model — ones that are designed to address creatives’ needs throughout the development process while also avoiding issues like potential copyright infringement. What really sets these models apart from their peers, though, is the way they can purportedly be customized through training that turns them into bespoke tools that are tailor-made for every project.

Customizability was one of the major points that Netflix emphasized last week when the company announced that it is absorbing InterPositive, an AI startup founded by Ben Affleck in 2022. Though Netflix has not disclosed how much it paid for InterPositive, Bloomberg reports that the figure could be as much as $600 million. While Netflix productions have used gen AI before, the acquisition was notable because the streamer publicly highlighted its plans to make the technology a foundational part of its business. Netflix — which declined to speak with The Verge for this piece — didn’t share much about when and how it will internally deploy InterPositive’s models. But the company is presenting InterPositive’s AI as a tool that’s designed to “empower” filmmakers rather than eliminate them from the equation.

In a statement about the acquisition, Affleck explained how InterPositive’s team filmed “a proprietary dataset on a controlled soundstage with all the familiarities of a full production” that serves as the basis for the company’s core model.

“I wanted to build a workflow that captures what happens on a set, with vocabulary that matched the language cinematographers and directors already spoke and included the kind of consistency and controls they would expect,” Affleck said. “The results of this foundational work were deliberately smaller datasets and models focused on filmmaking techniques — rather than performances — creating tools that artists can use, control, and benefit from.”

In a workflow built around this tech, Netflix can create unique versions of InterPositive’s model by training it on dailies from in-progress shoots. Filmmakers can then use those project-specific models to generate and manipulate different kinds of visual elements later on in the postproduction process. Netflix says that these models can help directors tinker with a specific scene’s lighting, edit out unwanted details like prop rigging, or replace backgrounds entirely. And because the models are trained on raw footage from the movies or series they’re being used for, their outputs can (purportedly) match a filmmaker’s creative vision with ease.

This all sounds impressive on paper, but it presumes that InterPositive’s core models were trained on enough production scenarios to be able to generate outputs that align with whatever kinds of scenes filmmakers think of. Part of what makes this tricky is that there are no set standards for things like Good Lighting™ that can be unilaterally applied to every single kind of movie or series that Netflix might release. This might be why InterPositive’s models need to be trained on dailies before they can churn out anything that might be useful during postproduction. But it’s easy to see why a pitch like this would appeal to a studio looking to put out more projects while keeping costs down.

Affleck’s description of InterPositive sounds a lot like the basic idea behind Asteria, Bryn Mooser’s AI-forward studio that is currently producing Natasha Lyonne’s upcoming feature about a virtual reality game. Like InterPositive, Asteria’s flagship product is a proprietary gen AI model that can be customized by being trained on datasets consisting of a client’s original art. Asteria also just announced that it is releasing Continuum Suite, an AI-powered operating system that analyzes scripts to generate a complex database containing information about characters, scenes, storyboards, schedules, and budgets.

Asteria’s big selling point is that its vanilla AI model is “ethical” because its core dataset is composed of material that the company has licensed. But whereas InterPositive’s models seem more focused on tweaking details, Asteria’s have been used to generate things like complete characters and background objects that share an aesthetic derived from the model’s dataset.

This makes Asteria’s tech ideal for filmmakers who want to flesh out their projects with things that all look like they were designed by the same artistic team. In theory, it also helps studios prevent their partners from deploying gen AI in ways that could lead to lawsuits over whether someone has stolen IP. Asteria and InterPositive both see their products as tools that can help speed production timelines up without spending more money, and that framing seems to be the main thing that’s driving more traditional studios to hop on the AI bandwagon.

Compared to Netflix, most other production houses haven’t been quite as open about their interest in and experimentation with AI. But you can see the industry shifting in a pro-AI direction in things like Adobe’s recently announced partnership with multiple studios to develop “IP-safe” models that can be used across the company’s larger suite of production tools. What’s harder to pinpoint here is how, if at all, human artists will benefit from this shift.

Creating more things faster and more cheaply can help studios (and their executive leadership) boost profits. But those things don’t inherently lead to creative workers keeping their jobs, receiving bigger paychecks, or having more time outside of the office. As much as these newer AI companies talk about “empowering” creatives, they seldom go into detail about what that empowerment actually looks like. And until they do (or can), we should all keep looking at their products with some skepticism.",6
The Verge,Google Search is now using AI to replace headlines,https://www.theverge.com/tech/896490/google-replace-news-headlines-in-search-canary-coal-mine-experiment,2026-03-20T14:23:44Z,"is a senior editor and founding member of The Verge who covers gadgets, games, and toys. He spent 15 years editing the likes of CNET, Gizmodo, and Engadget.

Posts from this author will be added to your daily email digest and your homepage feed.

Since roughly the turn of the millennium, Google Search has been the bedrock of the web. People loved Google’s trustworthy “10 blue links” search experience and its unspoken promise: The website you click is the website you get.

Now, Google is beginning to replace news headlines in its search results with ones that are AI-generated. After doing something similar in its Google Discover news feed, it’s starting to mess with headlines in the traditional “10 blue links,” too. We’ve found multiple examples where Google replaced headlines we wrote with ones we did not, sometimes changing their meaning in the process.

For example, Google reduced our headline “I used the ‘cheat on everything’ AI tool and it didn’t help me cheat on anything” to just five words: “‘Cheat on everything’ AI tool.” It almost sounds like we’re endorsing a product we do not recommend at all.

What we are seeing is a “small” and “narrow” experiment, one that’s not yet approved for a fuller launch, Google spokespeople Jennifer Kutz, Mallory De Leon, and Ned Adriance tell The Verge. They would not say how “small” that experiment actually is. Over the past few months, multiple Verge staffers have seen examples of headlines that we never wrote appear in Google Search results — headlines that do not follow our editorial style, and without any indication that Google replaced the words we chose. And Google says it’s tweaking how other websites show up in search, too, not just news.

Like I wrote in January, when Google decided it wouldn’t stop replacing news headlines in Google Discover from The Verge and our competitors, this is like a bookstore ripping the covers off the books it puts on display and changing their titles. We spend a lot of time trying to write headlines that are true, interesting, fun, and worthy of your attention without resorting to clickbait, but Google seems to believe we don’t have an inherent right to market our own work that way.

(Disclosure: Vox Media, The Verge’s parent company, has filed a lawsuit against Google, seeking damages from its illegal ad tech monopoly.)

The good news, for now, is that these changed headlines seem to be few and far between, and they’re not yet the kind of tripe we’ve seen in Google Discover. (For example, Google Discover told me this week that the PlayStation Portal was getting a 1080p streaming mode, when it actually got a higher bitrate mode instead.)

Compared to that and other lying Google Discover headlines like “US reverses foreign drone ban” — on a story reporting the opposite — the nonsense headlines we’re seeing in Google Search are downright tame:

I’m particularly annoyed by “Copilot Changes: Marketing Teams at it Again,” as I hate reading Headlines That Cap Every Word and we never do that at The Verge. Images: Google

But these are just the first headlines we’ve seen Google change. They may be the canary in the coal mine. Google may alter the deal even further.

While Google says this is an “experiment,” you shouldn’t assume that means the company won’t roll it out more widely, because Google originally told us its AI headlines in Google Discover were an experiment too. A month later, it told us those AI headlines are now a feature, one that “performs well for user satisfaction.”

The actual story that Google Search boiled down to “‘Cheat on everything’ AI tool.” The actual story Google turned into “Copilot Changes: Marketing Teams at it Again.”

Google did not explain why the company is no longer respecting the headline identifiers it has long encouraged newsrooms to use. The company did answer some specific questions via email, though.

Google told us that the overall idea is to “identify content on a page that would be a useful and relevant title to a users’ query.” The goal is “better matching titles to users’ queries and facilitating engagement with web content,” according to Kutz.

This test is “not specific to news publications, but looking at how we can improve titles horizontally,” according to Adriance. Google confirmed that the test uses generative AI, but claimed that “if we were to actually launch something based on this experiment, it would not be using a generative model and we would not be creating headlines with gen AI,” according to De Leon. Google did not explain how it might replace our story titles without generative AI.

Mostly, Google’s answers tried to normalize the idea of replacing headlines in search — suggesting that this is just one of the “tens of thousands of live traffic experiments” that Google runs to test possible improvements to Google Search, and reminding us that it’s already been tweaking the titles of webpages in Search to help users for many years now.

But I want to be clear: This is not normal. I’ve edited tech news for 15 years, paying close attention to SEO, and I’ve never before seen Google overwrite a headline in search results with something it created itself.

The changes that Google typically makes to a news story’s title are far simpler. If Google’s algorithms decide a headline is too long or lopsided, it’ll sometimes show you only part of that headline, lopping off the beginning or end. Here are two recent examples of that:

The full headline is “I met Olaf — the Frozen robot who might be the future of Disney Parks.” Google displays this version even if I search “olaf site:theverge.com.” Image: Google

Or, if a story has two headlines, one that we flag as the “search headline” and one that we flag as the “on-page headline,” Google will sometimes display the on-page headline instead of the one we crafted for a more general search audience. (We currently set those headlines inside WordPress, the popular content management platform behind many leading websites, but I’ve used those fields inside other backends too.) This tendency of Google Search has been annoying over the years, but nowhere near as annoying as an AI creating “Copilot Changes: Marketing Teams at it Again” out of whole cloth.

Changing headlines, and their meaning, makes journalism less trustworthy at a time when powerful institutions are trying to discredit it, and when many news organizations are struggling just to keep the lights on.

We’ve warned for years that Google is prioritizing AI search over the “10 blue links,” and I am frequently frustrated that its Gemini AI search doesn’t encourage clicking through to actual news sources. But I figured that I could always fall back to those blue links to get a relatively unadulterated experience. Now, I have to wonder.",5
Wired,Meet the Tech Reporters Using AI to Help Write and Edit Their Stories,https://www.wired.com/story/tech-reporters-using-ai-write-edit-stories/,2026-03-26T18:00:00Z,"When technology reporter Alex Heath has a scoop, he sits down at his computer and speaks into a microphone. He’s not talking to a human colleague—Heath went independent on Substack last year—he’s talking to Claude. Using the AI-powered voice-to-text service Wispr Flow, Heath transmits his ideas to an AI agent, then lets it write his first draft.

Heath sat down with me last week to showcase how he’s integrated Anthropic’s Claude Cowork into his journalistic process. The AI tool is connected to his Gmail, Google Calendar, Granola AI transcription service, and Notion notes. He’s also built a detailed skill—a custom set of instructions—to help Claude write in his style, including the “10 commandments” of writing like Alex Heath. The skill includes previous articles he’s written, instructions on how he likes his newsletters to be structured, and notes on his voice and writing style.

Claude Cowork then automates the drafting process that used to take place in Heath’s head. After the agent finishes its first draft, Heath goes back and forth with it for up to 30 minutes, suggesting revisions. It’s quite an involved process, and he still writes some parts of the story himself. But Heath says this workflow saves him hours every week, and he now spends 30 to 40 percent less time writing.

“I’ve always hated the zero-to-one process of writing a story … Now, it’s actually kind of fun,” he says. “Going out on my own, I realized I need AI to help with the volume.”

Heath is part of a growing contingent of tech reporters using AI to help write and edit their stories. The AI workflow is especially enticing for reporters who have gone independent, losing valuable resources like editors and fact-checkers that typically come with a traditional newsroom. Rather than just prompting ChatGPT to write stories, independent journalists say they are re-creating these resources with AI.

Their usage raises broader questions about the value of human journalists altogether. If people are using AI to write, edit, and fact-check their stories—what do humans bring to the table? A recent study from Google DeepMind researchers suggests that using AI in a lazy way can make your writing more homogeneous. It’s less creative, it has less voice, and it takes on a more neutral stance. To use AI well, journalists I spoke to say they need to understand why people are paying for their work in the first place. (WIRED’s policy prohibits the use of AI in writing or editing).

While some writers have built a career on their analysis and prose, Heath sees his value as his ability to get scoops. Claude makes it easier for him to spend more time chatting with sources and getting information out to his subscribers.

Several longtime journalists remarked to me that Heath’s workflow feels like a modern version of a long-standing institution: the rewrite desk. In the days before laptops and smartphones, reporters in the field would call in stories to a newsroom, where writers behind a desk would quickly weave those reported details into articles they could print for the next day’s paper. This allowed some reporters to spend their days covering events and talking to sources. In a way, Claude is now Heath’s rewrite desk.

“I feel like I’m cheating in a way that feels amazing,” says Heath. “I never did this because I liked being a writer. I like reporting, learning new things, having an edge, and telling people things that will make them feel smart six months from now.”

Jasmine Sun, who previously worked as a product manager at Substack, recently launched her own newsletter covering AI and Silicon Valley culture. Last week, she published an article in The Atlantic about how post-training makes AI models bad at writing by essentially beating out their creativity. Because of that, Sun never uses AI to write, but she has found promise using Claude as an editor.",5
