fuente,titulo,url,fecha,contenido,relevancia
TechCrunch,"India’s Sarvam wants to bring its AI models to feature phones, cars, and smart glasses",https://techcrunch.com/2026/02/18/indias-sarvam-wants-to-bring-its-ai-models-to-feature-phones-cars-and-smart-glasses/,2026-02-18 00:00:00,"Indian AI company Sarvam plans to bring itsnewly released AI modelsto users by deploying them on Nokia  and HMD feature phones, cars, and its own smart glasses.
The company,backed by the likes of Lightspeed, Peak XV, and Khosla Ventures, said at the ongoing India AI Impact Summit in New Delhi that it is using edge models that take up only megabytes of space, can run on most phones with existing processors, and can work offline.
The company is teaming up with HMD to bring a conversational AI assistant to Nokia and HMD phones. A video demo showed a user clicking a dedicated AI button on a feature phone to converse with an AI assistant in a local language to get guidance on government schemes or local markets. It is not clear if all the AI features showcased at the event will work offline.
“Through edge AI, we want to bring intelligence to every phone, laptop, car, and even a new generation of devices,” Tushar Goswamy, head of Edge AI at Sarvam, said during a presentation.
He said that the company has worked with Qualcomm to tune its models for the latter’s chipsets. Sarvam didn’t provide details on which devices the models will be deployed to. Qualcomm said that it is developing a “Sovereign AI Experience Suite” that would work across a range of devices, including phones, PCs, laptops, cars, and IoT devices.
“Our collaboration with Qualcomm Technologies can accelerate how we take sovereign AI from research to deployment,” Sarvam co-founder Vivek Raghavan said in a statement.
“This will allow Sarvam to design models and applications that run closer to the edge, safeguard data, and are ready for adoption, at scale.”
Sarvam also said it is working with German engineering giant Bosch to bring AI assistants to cars, though it didn’t disclose many other details.
The startup also showed off a pair of AI smart glasses, dubbed Sarvam Kaze, designed and manufactured in India. The company’s co-founder, Pratyush Kumar, said the glasses are a “builders’ device” and will be available in May.
Sarvam has so far operated largely in the enterprise market, offering its voice-focused models for use cases like customer support. The new models and partnerships indicate the company is shifting its focus toward consumer use cases.
",6
Wired,AI Is Here to Replace Nuclear Treaties. Scared Yet?,https://www.wired.com/story/satellites-ai-nuclear-treaties/,2026-02-09T11:30:00Z,"For half a century, the world’s nuclear powers relied on an intricate and complex series of treaties that slowly and steadily reduced the number of nuclear weapons on the planet. Those treaties are gone now, and it doesn’t appear that they’ll be coming back anytime soon. As a stopgap measure, researchers and scientists are suggesting a bold and weird path forward: using a system of satellites and artificial intelligence to monitor the world’s nukes.

“To be clear, this is plan B,” Matt Korda, an associate director at the Federation of American Scientists, tells WIRED. Korda has written a report at FAS that outlines a possible future for arms control in a world where all the old treaties have died. In Inspections Without Inspectors, Korda and coauthor Igor Morić describe a new way to monitor the world’s nuclear weapons they call “cooperative technical means.” In short, satellites and other remote sensing technology would do the work that scientists and inspectors once did on the ground.

Korda says AI could help this process. “Something that artificial intelligence is good at is pattern recognition,” he says. “If you had a large enough and well-curated dataset, you could, in theory, train a model that’s able to identify both minute changes at particular locations but also potentially identify individual weapon systems.”

New START, an Obama-era treaty that limited the amount of nuclear weapons the United States and Russia deployed, expired last week, on February 5. (Don't worry, the countries reportedly still plan to maintain the status quo—for now.) Both countries are spending billions to build new and different kinds of nuclear weapons. China is building new intercontinental ballistic missile silos. As America withdraws from the world stage, its nuclear vouchsafes mean less, and countries like South Korea are eyeing the bomb. Trust between nations is at an all-time low.

In this environment, Korda and Morić’s pitch is to use existing infrastructure to negotiate and enforce new treaties. No country wants “on-site inspectors roaming around on their territory,” Korda says. So, failing that, the world’s nuclear powers can use satellites and other remote sensors to monitor the world’s nuclear weapons remotely. AI and machine-learning systems would then take that data, sort it, and turn it over for human review.

It’s an imperfect proposal, but it’s better than the literal nothing the world has now.

For decades, the US and Russia have worked to reduce the amount of nuclear weapons in the world. In 1985 there were more than 60,000 nukes. That number is down to just over 12,000. Eliminating roughly 50,000 nuclear weapons took decades of dedicated work from politicians, diplomats, and scientists. The death of New START represents the refutation of those decades of work. These on-site inspections fostered trust between Russia and the US and laid the groundwork for a drawdown of tensions during the Cold War. That era is over now, replaced by an age of acrimony and a renewed nuclear arms race.

“The idea we had in this paper was, what if there was a sort of middle ground between having no arms control and just spying, and having arms control with intrusive on-site inspections which may no longer be politically viable?” Korda says. ”What can we do remotely if the countries cooperate with each other to facilitate a remote verification regime?”

Korda and Morić’s proposal is to use the web of existing satellites to monitor intercontinental ballistic missile (ICBM) silos, mobile rocket launchers, and plutonium pit production sites. One big hurdle is that a good implementation of a remotely enforced treaty regime would require a certain level of cooperation. The nuclear powers would still need to agree to participate.",3
Wired,The Technologies Changing How You’ll Watch the 2026 Winter Olympic Games,https://www.wired.com/story/the-technologies-changing-how-youll-watch-the-2026-winter-olympic-games/,2026-02-07T12:00:00Z,"During the 2024 Summer Olympics in Paris, 5G and 4K were the leading technologies available to many viewers. There was some AI, but it was mostly used for athletes’ benefit. For the 2026 Milano Cortina Winter Games there will be more technology than ever, for both athletes and fans.

Much of that technology has never been used at the Games before, says Yiannis Exarchos, the managing director of Olympic Broadcasting Services and executive director of Olympic Channel Services. The two organizations are responsible for producing much of the television, radio, and digital coverage, and content on Olympics.com. “In Milano Cortina, people will have unprecedented experiences,” Exarchos says.

Here’s everything you need to know.

Drone Views of Athlete Performances

One of the big technologies coming to the Milano Cortina Olympics are first-person view, or FPV, drones. These radio-controlled aircraft transmit images from their onboard cameras in real time to “offer dynamic perspectives on the race tracks,” Exarchos explains.

This year’s Games will also be the first to offer 360-degree real-time replay. Offered as part of a collaboration with Alibaba, the system uses multi-camera replay systems and stoboscopic analysis to ofter multi-angle views, freeze frames, and slow-motion images of athlete’s incredible moves.

Another first is a new tracking system for curling stones. “It will be possible to view the path, speed, and rotation of each stone in real time,” Exarchos explains. Suspended rail cameras and ice-level views will help viewers understand the game better, as will detailed stone trajectory graphics and real-time data.

The Olympics’ New AI Tool: Olympic GPT

Got a question about this year’s Games? Olympic GPT is here to help. The bot specializes in producing content for the Olympics.com website. It’ll offer real-time results and information on sport regulations, and, for the first time, will have the ability to interact with questions about the results of ongoing competitions.

“Artificial-intelligence-based article summaries on Olympics.com will give fans a quick and clear overview,” Exarchos says. “They highlight key points to help users decide what to explore further, while also improving accessibility and reading from mobile devices.”

Virtual Video Production

For the 2026 Winter Olympic Games, a lot of the video production will be moving to the cloud. Virtual outside broadcasting (OB) vans will help decentralize the process of getting images from events to fans’ screens. Using virtual cloud infrastructure, organizers say, helps reduce energy consumption by some 50 percent and enables remote production for events like curling and speed skating.

Everything will be managed through an entirely cloud-based master control room recently tested at the Dakar Rally in Saudi Arabia in January. There, space savings were 75 percent over the previous championship, while energy consumption was reduced by 65 percent.

The Olympics’ Big Data Moment

For this winter’s Games, Olympic Broadcasting Services is also testing an automated description platform to help teams manage the huge volume of video coming in live during their events. “Artificial intelligence breaks down broadcasts into searchable clips, suggests shot descriptions and keywords, and helps users quickly find highlights, making storytelling faster and easier,” says Exarchos. AI will then analyze real-time traffic spikes on Olympics.com and identify the most valuable moments for fans.

This story originally appeared in WIRED Italia. It has been translated from Italian.",3
The Verge,Google’s Nano Banana 2 brings advanced AI image tools to free users,https://www.theverge.com/tech/885275/google-nano-banana-2-ai-image-model-gemini-launch,2026-02-26T16:10:39Z,"Posts from this author will be added to your daily email digest and your homepage feed.

Google is bringing a more powerful version of its Nano Banana AI image model to free users. Nano Banana 2 (also known as Gemini 3.1 Flash Image) is rolling out today across the Gemini app and other Google AI platforms, making knowledge and rendering features that were previously exclusive to Nano Banana Pro available for everyone. Google says the update aims to bring “high-speed intelligence of Gemini Flash to visual generation,” making complex images faster, cheaper, and easier to generate.

Like Nano Banana Pro, the Nano Banana 2 model utilizes real-time information, web search images, and Gemini’s real-world knowledge base. Google DeepMind product manager Naina Raisinghani says that this provides more relevant data for creating infographics or diagrams, and allows Nano Banana 2 to render “specific subjects” more accurately, though examples of such subjects were not provided.

Other features inherited from Nano Banana Pro include the ability to generate images with accurate, legible text, and localized translation. These capabilities previously required a paid subscription to Google AI Plus, Pro, or Ultra to access in Gemini, but now they’ll be expanded to free Gemini users and AI Mode in Google Search.

This AI “infographic” image example generated with Nano Banana 2 makes me nervous, but hey, at least the text is readable? Image: Google

Nano Banana 2 also provides more creative control over generated images compared to the original Nano Banana model. Google says that visual improvements include more vibrant lighting, richer textures, and sharper details, alongside the ability to adhere to complex image requests more strictly. The appearance of up to five characters and 14 objects can also be maintained more consistently in a single workflow, and users get “full control” over aspect ratios and image resolution, ranging from 512px up to 4K.

The new Nano Banana 2 model will replace the option for Nano Banana Pro across the Gemini app’s Fast, Thinking, and Pro generation modes. Google says AI Pro and Ultra subscribers will still be able to access Nano Banana Pro “for specialized tasks” by selecting the three-dot menu on images to regenerate them. The new model is also rolling out to AI Mode in Search, Google Lens, the Google app, and browsers for mobile and desktop, alongside being the new default image generation model in Google’s AI video tool, Flow.",3
BBC News,"Los ""espejos de IA"" en los que personas ciegas pueden hacerse idea de sus caras",https://www.bbc.com/mundo/articles/cd6wev9822jo,2026-02-03T10:31:41Z,"Los ""espejos de IA"" en los que personas ciegas pueden hacerse idea de sus caras

Desde hace un año mis mañanas comienzan con un ritual de cuidado de la piel que requiere 20 minutos y aplicar cinco productos diferentes. Lo continúo con una sesión de fotos que comparto con inteligencia artificial dentro de una aplicación llamada Be My Eyes, como si fuera un espejo.

Un nuevo tipo de espejo

""Tu piel está hidratada, pero definitivamente no luce como el ejemplo casi perfecto de piel reflectante, con poros inexistentes como si fuera vidrio, de los anuncios de belleza"", me dijo la IA esta mañana después de que compartí una foto que pensé mostraba una piel hermosa. Por primera vez en mucho tiempo, mi insatisfacción con mi apariencia se sintió abrumadoramente real.

""Tuve vista durante 17 años de mi vida, y aunque siempre podía pedir a la gente que me describiera cosas, la verdad es que no he tenido una opinión sobre mi rostro durante 12 años. De repente tomo una foto y puedo pedir a la IA que me dé todos los detalles, que me dé una calificación del uno al diez, y aunque no es lo mismo que ver, es lo más cercano que voy a tener por ahora"".",2
The Verge,The AI security nightmare is here and it looks suspiciously like lobster,https://www.theverge.com/ai-artificial-intelligence/881574/cline-openclaw-prompt-injection-hack,2026-02-19T18:58:56Z,"is a London-based reporter at The Verge covering all things AI and Senior Tarbell Fellow. Previously, he wrote about health, science and tech for Forbes.

Posts from this author will be added to your daily email digest and your homepage feed.

A hacker tricked a popular AI coding tool into installing OpenClaw — the viral, open-source AI agent OpenClaw that “actually does things” — absolutely everywhere. Funny as a stunt, but a sign of what to come as more and more people let autonomous software use their computers on their behalf.

The hacker took advantage of a vulnerability in Cline, an open-source AI coding agent popular among developers, that security researcher Adnan Khan had surfaced just days earlier as a proof of concept. Simply put, Cline’s workflow used Anthropic’s Claude, which could be fed sneaky instructions and made to do things that it shouldn’t, a technique known as a prompt injection.

The hacker used their access to slip through instructions to automatically install software on users’ computers. They could have installed anything, but they opted for OpenClaw. Fortunately, the agents were not activated upon installation, or this would have been a very different story.

It’s a sign of how quickly things can unravel when AI agents are given control over our computers. They may look like clever wordplay — one group wooed chatbots into committing crimes with poetry — but in a world of increasingly autonomous software, prompt injections are massive security risks that are very difficult to defend against. Acknowledging this, some companies instead lock down what AI tools can do if they’re hijacked. OpenAI, for example, recently introduced a new Lockdown Mode for ChatGPT preventing it from giving your data away.

Obviously, protecting against prompt injections is harder if you ignore the researchers who privately flag flaws to you. Khan said he warned Cline about the vulnerability weeks before publishing his findings. The exploit was only fixed after he called them out publicly.",2
BBC News,Hackeé ChatGPT y la IA de Google en 20 minutos (y qué logré demostrar con eso),https://www.bbc.com/mundo/articles/c4g02k43n6no,2026-02-19T11:45:27Z,"Hackeé ChatGPT y la IA de Google en 20 minutos (y qué logré demostrar con eso)

Es oficial. Puedo comer más perros calientes que cualquier periodista de tecnología del mundo. Al menos, eso es lo que ChatGPT y Google le han estado diciendo a cualquiera que les pregunte. Encontré una manera de hacer que la IA te mienta, y no soy el único.

Bots crédulos

Pero por ahora, el problema no está cerca de resolverse.

Un ""renacimiento"" para el spam

Sin embargo, algunas herramientas de IA buscan en internet cuando se les solicita información que no tienen, aunque no siempre está claro cuándo lo hacen. Esos son los casos en los que los expertos afirman que las IA son más vulnerables.

Todo es mentira. Dije (sin pruebas) que comer perros calientes en competiciones era un pasatiempo popular entre los periodistas tecnológicos y puse mi clasificación en el Campeonato Internacional de Perros Calientes de Dakota del Sur de 2026 -un evento que no existe.

Me clasifiqué como el número uno, obviamente. Luego enumeré a algunos periodistas falsos y periodistas reales que me dieron permiso, incluyendo a Drew Harwell de The Washington Post y a Nicky Woolf, copresentadora de mi pódcast.",1
BBC News,"""Buscamos personas adictas a su trabajo"": por qué algunas tecnológicas están imponiendo la jornada de 72 horas semanales",https://www.bbc.com/mundo/articles/c5yk3115qpno,2026-02-13T17:54:07Z,"""Buscamos personas adictas a su trabajo"": por qué algunas tecnológicas están imponiendo la jornada de 72 horas semanales

Cada anuncio de empleo contiene una advertencia: ""No te unas a nosotros si no te entusiasma... trabajar unas 70 horas a la semana en persona con algunas de las personas más ambiciosas de Nueva York"".

Para la mayoría de nosotros, eso sería agotador. Pero según Will Gao, director de crecimiento de Rilla, sus 120 empleados simplemente no lo ven así.

""Los vagos no son mis hermanos""

Su brusco desprecio por el bienestar de los empleados, con el comentario ""No soy vuestra madre, solo me importan los resultados"", provocó indignación. Más tarde se disculpó, pero al final le costó su puesto.

La carrera por la IA

""Francamente, me sorprendería que un fundador no trabajara entre 70 y 80 horas a la semana. Personalmente, puedo decir que si invierto en un fundador que se encuentra en una fase inicial, si no trabaja entre 70 y 80 horas a la semana, probablemente no sea una buena inversión"".",1
BBC News,'I would never say that' - US Olympian on White House AI video,https://www.bbc.com/sport/ice-hockey/articles/cqj9w4xz1l0o,2026-02-27T08:53:41Z,"USA men's ice hockey player Brady Tkachuk has distanced himself from an AI-enhanced White House video in which he appears to disparage Canadians, saying ""those words would never come out of my mouth"".

The video was published on the official White House TikTok account after the US beat Canada on Sunday to win gold at the Winter Olympics and is marked as using artificial intelligence.

It features a modified clip of Tkachuk speaking at a news conference for last year's 4 Nations Face-Off, during which Canadians booed the US national anthem.

Tkachuk appears to say: ""They booed our national anthem, so I had to come out and teach those maple-syrup-eating [expletive] a lesson. Canada, we own you little bro.""

Tkachuk is captain of the Ottawa Senators and after playing in the Canadian team's first NHL game since the Olympics, he said: ""Well, it's clearly fake, because it's not my voice, not my lips moving.

""I'm not in control of any of those accounts,"" he added. ""I know that those words would never come out of my mouth, so I can't do anything about it.

""It's not what I was saying. I would never say that. It's not who I am. So I guess I don't like that video.""

The White House has been contacted for a response.",1
BBC News,Macron urges Europe to start acting like world power,https://www.bbc.com/news/articles/ce8n1zdnpd3o,2026-02-10T11:12:08Z,"""For investors everywhere a democratic state of law is a huge attraction. And when I look at the world as it is, we have the authoritarian regime that is China, and on the other side we have the US distancing itself further and further from a state of law.""",1
